model,domain,format,summary_length,article_cues,compression_ratio,preservation_rate
PEGASUS-cnn_dailymail,tech,one_paragraph,126,56,0.045,0.2321
PEGASUS-cnn_dailymail,tech,one_paragraph,176,78,0.04512820512820513,0.3462
PEGASUS-cnn_dailymail,tech,one_paragraph,173,158,0.02189873417721519,0.1582
PEGASUS-cnn_dailymail,tech,one_paragraph,136,63,0.04317460317460318,0.3333
PEGASUS-cnn_dailymail,tech,one_paragraph,134,59,0.04542372881355932,0.3898
PEGASUS-cnn_dailymail,tech,one_paragraph,164,65,0.05046153846153846,0.1692
PEGASUS-cnn_dailymail,social,one_paragraph,175,145,0.02413793103448276,0.1586
PEGASUS-cnn_dailymail,social,one_paragraph,132,99,0.02666666666666667,0.2626
PEGASUS-cnn_dailymail,social,one_paragraph,121,82,0.029512195121951218,0.3171
PEGASUS-cnn_dailymail,social,one_paragraph,171,106,0.03226415094339623,0.2453
PEGASUS-cnn_dailymail,social,one_paragraph,132,135,0.019555555555555555,0.3259
PEGASUS-cnn_dailymail,social,one_paragraph,129,69,0.03739130434782609,0.1884
PEGASUS-cnn_dailymail,social,one_paragraph,165,115,0.028695652173913042,0.2
PEGASUS-cnn_dailymail,social,one_paragraph,148,144,0.020555555555555556,0.1458
PEGASUS-cnn_dailymail,social,one_paragraph,146,91,0.03208791208791209,0.1099
PEGASUS-cnn_dailymail,social,one_paragraph,161,84,0.03833333333333333,0.3452
PEGASUS-cnn_dailymail,social,one_paragraph,165,156,0.021153846153846155,0.1987
PEGASUS-cnn_dailymail,social,one_paragraph,167,76,0.04394736842105263,0.1447
PEGASUS-cnn_dailymail,social,one_paragraph,174,166,0.020963855421686748,0.1928
PEGASUS-cnn_dailymail,social,one_paragraph,156,145,0.021517241379310346,0.1379
PEGASUS-cnn_dailymail,social,one_paragraph,122,49,0.04979591836734694,0.2041
PEGASUS-cnn_dailymail,social,one_paragraph,133,90,0.029555555555555557,0.2667
PEGASUS-cnn_dailymail,social,one_paragraph,142,122,0.023278688524590165,0.2869
PEGASUS-cnn_dailymail,social,one_paragraph,171,116,0.029482758620689654,0.1466
TextRank,politics,bullets,108,181,0.011933701657458563,0.0829
TextRank,politics,one_paragraph,101,181,0.011160220994475138,0.0994
TextRank,politics,three_sentence,37,181,0.004088397790055248,0.0442
TextRank,culture,bullets,161,566,0.00568904593639576,0.0
TextRank,culture,one_paragraph,154,566,0.005441696113074205,0.0
TextRank,culture,three_sentence,57,566,0.0020141342756183744,0.0
TextRank,culture,bullets,234,184,0.025434782608695652,0.0
TextRank,culture,one_paragraph,227,184,0.02467391304347826,0.0
TextRank,culture,three_sentence,101,184,0.010978260869565217,0.0
TextRank,culture,bullets,239,281,0.01701067615658363,0.0
TextRank,culture,one_paragraph,232,281,0.016512455516014234,0.0
TextRank,culture,three_sentence,126,281,0.00896797153024911,0.0
TextRank,culture,bullets,241,100,0.0482,0.0
TextRank,culture,one_paragraph,234,100,0.0468,0.0
TextRank,culture,three_sentence,93,100,0.0186,0.0
TextRank,culture,bullets,177,90,0.03933333333333333,0.0
TextRank,culture,one_paragraph,170,90,0.03777777777777778,0.0
TextRank,culture,three_sentence,59,90,0.013111111111111112,0.0
TextRank,culture,bullets,345,100,0.069,0.0
TextRank,culture,one_paragraph,339,100,0.0678,0.0
TextRank,culture,three_sentence,221,100,0.0442,0.0
TextRank,culture,bullets,262,226,0.023185840707964603,0.0
TextRank,culture,one_paragraph,255,226,0.02256637168141593,0.0
TextRank,culture,three_sentence,123,226,0.01088495575221239,0.0
TextRank,culture,bullets,236,220,0.021454545454545455,0.0
TextRank,culture,one_paragraph,229,220,0.02081818181818182,0.0
TextRank,culture,three_sentence,99,220,0.009,0.0
TextRank,culture,bullets,209,85,0.049176470588235294,0.0
TextRank,culture,one_paragraph,202,85,0.04752941176470588,0.0
TextRank,culture,three_sentence,96,85,0.02258823529411765,0.0
TextRank,culture,bullets,253,130,0.03892307692307692,0.0
TextRank,culture,one_paragraph,246,130,0.03784615384615385,0.0
TextRank,culture,three_sentence,102,130,0.015692307692307693,0.0
TextRank,culture,bullets,291,91,0.06395604395604396,0.0
TextRank,culture,one_paragraph,284,91,0.06241758241758242,0.0
TextRank,culture,three_sentence,112,91,0.024615384615384615,0.0
TextRank,culture,bullets,196,210,0.018666666666666668,0.0
TextRank,culture,one_paragraph,189,210,0.018,0.0
TextRank,culture,three_sentence,71,210,0.0067619047619047615,0.0
TextRank,education,bullets,196,38,0.1031578947368421,0.0
TextRank,education,one_paragraph,189,38,0.09947368421052631,0.0
TextRank,education,three_sentence,92,38,0.04842105263157895,0.0
TextRank,education,bullets,191,62,0.061612903225806454,0.0
TextRank,education,one_paragraph,186,62,0.06,0.0
TextRank,education,three_sentence,106,62,0.034193548387096775,0.0
TextRank,education,bullets,175,38,0.09210526315789473,0.0
TextRank,education,one_paragraph,168,38,0.08842105263157894,0.0
TextRank,education,three_sentence,99,38,0.05210526315789474,0.0
TextRank,education,bullets,230,93,0.04946236559139785,0.0
TextRank,education,one_paragraph,223,93,0.04795698924731183,0.0
TextRank,education,three_sentence,101,93,0.021720430107526882,0.0
TextRank,education,bullets,212,67,0.06328358208955225,0.0
TextRank,education,one_paragraph,205,67,0.06119402985074627,0.0
TextRank,education,three_sentence,98,67,0.029253731343283584,0.0
TextRank,education,bullets,187,37,0.10108108108108108,0.0
TextRank,education,one_paragraph,180,37,0.0972972972972973,0.0
TextRank,education,three_sentence,93,37,0.05027027027027027,0.0
TextRank,education,bullets,211,29,0.14551724137931035,0.0
TextRank,education,one_paragraph,206,29,0.14206896551724138,0.0
TextRank,education,three_sentence,107,29,0.07379310344827586,0.0
TextRank,education,bullets,166,55,0.06036363636363636,0.0
TextRank,education,one_paragraph,159,55,0.05781818181818182,0.0
TextRank,education,three_sentence,96,55,0.03490909090909091,0.0
TextRank,education,bullets,154,31,0.09935483870967741,0.0
TextRank,education,one_paragraph,149,31,0.09612903225806452,0.0
TextRank,education,three_sentence,94,31,0.06064516129032258,0.0
TextRank,sports,bullets,284,109,0.052110091743119265,0.0
TextRank,sports,one_paragraph,277,109,0.05082568807339449,0.0
TextRank,sports,three_sentence,112,109,0.02055045871559633,0.0
TextRank,sports,bullets,203,105,0.03866666666666667,0.0
TextRank,sports,one_paragraph,196,105,0.037333333333333336,0.0
TextRank,sports,three_sentence,119,105,0.02266666666666667,0.0
TextRank,sports,bullets,255,115,0.04434782608695652,0.313
TextRank,sports,one_paragraph,248,115,0.043130434782608695,0.3043
TextRank,sports,three_sentence,127,115,0.02208695652173913,0.2174
TextRank,sports,bullets,199,91,0.043736263736263735,0.3626
TextRank,sports,one_paragraph,192,91,0.0421978021978022,0.3626
TextRank,sports,three_sentence,85,91,0.01868131868131868,0.2308
TextRank,sports,bullets,207,100,0.0414,0.36
TextRank,sports,one_paragraph,200,100,0.04,0.34
TextRank,sports,three_sentence,82,100,0.0164,0.18
TextRank,sports,bullets,218,89,0.048988764044943824,0.2697
TextRank,sports,one_paragraph,211,89,0.04741573033707865,0.2697
TextRank,sports,three_sentence,99,89,0.022247191011235956,0.1348
TextRank,sports,bullets,283,72,0.07861111111111112,0.5556
TextRank,sports,one_paragraph,276,72,0.07666666666666666,0.5833
TextRank,sports,three_sentence,115,72,0.03194444444444444,0.2361
TextRank,sports,bullets,127,179,0.014189944134078212,0.1564
TextRank,sports,one_paragraph,120,179,0.013407821229050279,0.1453
TextRank,sports,three_sentence,39,179,0.00435754189944134,0.0447
TextRank,sports,bullets,226,138,0.0327536231884058,0.3696
TextRank,sports,one_paragraph,219,138,0.03173913043478261,0.3768
TextRank,sports,three_sentence,84,138,0.01217391304347826,0.1377
TextRank,sports,bullets,171,108,0.03166666666666667,0.2593
TextRank,sports,one_paragraph,164,108,0.03037037037037037,0.2315
TextRank,sports,three_sentence,71,108,0.013148148148148148,0.1852
TextRank,sports,bullets,215,130,0.03307692307692308,0.3
TextRank,sports,one_paragraph,208,130,0.032,0.3231
TextRank,sports,three_sentence,96,130,0.014769230769230769,0.1462
TextRank,tech,bullets,145,178,0.016292134831460674,0.0899
TextRank,tech,one_paragraph,138,178,0.015505617977528089,0.073
TextRank,tech,three_sentence,60,178,0.006741573033707865,0.0393
TextRank,tech,bullets,222,60,0.074,0.55
TextRank,tech,one_paragraph,216,60,0.072,0.55
TextRank,tech,three_sentence,117,60,0.039,0.3
TextRank,tech,bullets,222,37,0.12,0.3514
TextRank,tech,one_paragraph,215,37,0.11621621621621622,0.3243
TextRank,tech,three_sentence,109,37,0.05891891891891892,0.1892
TextRank,tech,bullets,268,186,0.028817204301075268,0.2258
TextRank,tech,one_paragraph,261,186,0.028064516129032258,0.2419
TextRank,tech,three_sentence,165,186,0.017741935483870968,0.1828
TextRank,tech,bullets,268,77,0.06961038961038961,0.2727
TextRank,tech,one_paragraph,261,77,0.06779220779220779,0.2727
TextRank,tech,three_sentence,135,77,0.03506493506493506,0.1429
TextRank,tech,bullets,211,92,0.04586956521739131,0.4239
TextRank,tech,one_paragraph,205,92,0.04456521739130435,0.4783
TextRank,tech,three_sentence,100,92,0.021739130434782608,0.2826
TextRank,tech,bullets,196,94,0.04170212765957447,0.266
TextRank,tech,one_paragraph,189,94,0.04021276595744681,0.2234
TextRank,tech,three_sentence,55,94,0.011702127659574468,0.0638
TextRank,tech,bullets,191,69,0.05536231884057971,0.3188
TextRank,tech,one_paragraph,184,69,0.05333333333333334,0.3478
TextRank,tech,three_sentence,83,69,0.024057971014492755,0.1449
TextRank,tech,bullets,167,63,0.053015873015873016,0.3016
TextRank,tech,one_paragraph,160,63,0.050793650793650794,0.2698
TextRank,tech,three_sentence,55,63,0.01746031746031746,0.1429
TextRank,tech,bullets,270,230,0.023478260869565216,0.213
TextRank,tech,one_paragraph,263,230,0.022869565217391304,0.213
TextRank,tech,three_sentence,135,230,0.011739130434782608,0.113
TextRank,tech,bullets,254,140,0.03628571428571428,0.3286
TextRank,tech,one_paragraph,247,140,0.03528571428571429,0.3
TextRank,tech,three_sentence,97,140,0.013857142857142858,0.1143
TextRank,tech,bullets,189,89,0.042471910112359554,0.4157
TextRank,tech,one_paragraph,184,89,0.04134831460674157,0.3933
TextRank,tech,three_sentence,102,89,0.02292134831460674,0.2472
TextRank,tech,bullets,144,56,0.05142857142857143,0.5
TextRank,tech,one_paragraph,138,56,0.04928571428571429,0.4643
TextRank,tech,three_sentence,63,56,0.0225,0.2143
TextRank,social,bullets,194,525,0.00739047619047619,0.0762
TextRank,social,one_paragraph,187,525,0.007123809523809524,0.0895
TextRank,social,three_sentence,81,525,0.003085714285714286,0.0533
TextRank,social,bullets,206,247,0.016680161943319838,0.1781
TextRank,social,one_paragraph,199,247,0.01611336032388664,0.1457
TextRank,social,three_sentence,60,247,0.004858299595141701,0.0526
TextRank,social,bullets,279,251,0.022231075697211156,0.1633
TextRank,social,one_paragraph,272,251,0.021673306772908366,0.1514
TextRank,social,three_sentence,140,251,0.011155378486055778,0.0956
TextRank,social,bullets,243,334,0.014550898203592814,0.1437
TextRank,social,one_paragraph,236,334,0.014131736526946107,0.1467
TextRank,social,three_sentence,114,334,0.006826347305389222,0.1018
TextRank,social,bullets,192,175,0.021942857142857142,0.2686
TextRank,social,one_paragraph,185,175,0.021142857142857144,0.28
TextRank,social,three_sentence,92,175,0.010514285714285714,0.1429
BART-large-cnn,politics,one_paragraph,192,181,0.02121546961325967,0.221
BART-large-cnn,culture,one_paragraph,163,566,0.005759717314487632,0.1943
BART-large-cnn,culture,one_paragraph,153,184,0.016630434782608696,0.2065
BART-large-cnn,culture,one_paragraph,155,281,0.01103202846975089,0.1317
BART-large-cnn,culture,one_paragraph,116,100,0.0232,0.15
BART-large-cnn,culture,one_paragraph,117,90,0.026,0.3
BART-large-cnn,culture,one_paragraph,124,100,0.0248,0.14
BART-large-cnn,culture,one_paragraph,150,226,0.01327433628318584,0.0973
BART-large-cnn,culture,one_paragraph,144,220,0.01309090909090909,0.0818
BART-large-cnn,culture,one_paragraph,152,85,0.03576470588235294,0.2471
BART-large-cnn,culture,one_paragraph,152,130,0.023384615384615386,0.1846
BART-large-cnn,culture,one_paragraph,168,91,0.036923076923076927,0.1758
BART-large-cnn,culture,one_paragraph,160,210,0.015238095238095238,0.1762
BART-large-cnn,education,one_paragraph,116,38,0.061052631578947365,0.3158
BART-large-cnn,education,one_paragraph,143,62,0.046129032258064515,0.4839
BART-large-cnn,education,one_paragraph,121,38,0.06368421052631579,0.1053
BART-large-cnn,education,one_paragraph,167,93,0.035913978494623654,0.0968
BART-large-cnn,education,one_paragraph,143,67,0.0426865671641791,0.2537
BART-large-cnn,education,one_paragraph,160,37,0.08648648648648649,0.3514
BART-large-cnn,education,one_paragraph,134,29,0.09241379310344827,0.1724
BART-large-cnn,education,one_paragraph,118,55,0.04290909090909091,0.2727
BART-large-cnn,education,one_paragraph,108,31,0.0696774193548387,0.3548
BART-large-cnn,sports,one_paragraph,131,109,0.02403669724770642,0.1743
BART-large-cnn,sports,one_paragraph,144,105,0.027428571428571427,0.1048
BART-large-cnn,sports,one_paragraph,174,115,0.030260869565217393,0.1739
BART-large-cnn,sports,one_paragraph,135,91,0.02967032967032967,0.2088
BART-large-cnn,sports,one_paragraph,127,100,0.0254,0.2
BART-large-cnn,sports,one_paragraph,148,89,0.03325842696629214,0.1461
BART-large-cnn,sports,one_paragraph,146,72,0.04055555555555555,0.3194
BART-large-cnn,sports,one_paragraph,143,179,0.015977653631284915,0.1955
BART-large-cnn,sports,one_paragraph,117,138,0.016956521739130436,0.1884
BART-large-cnn,sports,one_paragraph,144,108,0.02666666666666667,0.213
BART-large-cnn,sports,one_paragraph,114,130,0.017538461538461537,0.2
BART-large-cnn,tech,one_paragraph,160,178,0.017977528089887642,0.1798
BART-large-cnn,tech,one_paragraph,122,60,0.04066666666666666,0.3
BART-large-cnn,tech,one_paragraph,134,37,0.07243243243243243,0.2432
BART-large-cnn,tech,one_paragraph,147,186,0.015806451612903227,0.1559
BART-large-cnn,tech,one_paragraph,170,77,0.04415584415584416,0.2727
BART-large-cnn,tech,one_paragraph,143,92,0.03108695652173913,0.1848
BART-large-cnn,tech,one_paragraph,157,94,0.03340425531914894,0.1915
BART-large-cnn,tech,one_paragraph,179,69,0.051884057971014495,0.3478
BART-large-cnn,tech,one_paragraph,124,63,0.03936507936507937,0.3175
BART-large-cnn,tech,one_paragraph,168,230,0.014608695652173913,0.1435
BART-large-cnn,tech,one_paragraph,186,140,0.026571428571428572,0.1786
BART-large-cnn,tech,one_paragraph,120,89,0.02696629213483146,0.3596
BART-large-cnn,tech,one_paragraph,127,56,0.04535714285714286,0.2857
BART-large-cnn,social,one_paragraph,135,525,0.005142857142857143,0.0514
BART-large-cnn,social,one_paragraph,155,247,0.012550607287449392,0.1457
BART-large-cnn,social,one_paragraph,142,251,0.011314741035856574,0.0916
BART-large-cnn,social,one_paragraph,179,334,0.010718562874251497,0.0689
BART-large-cnn,social,one_paragraph,144,175,0.016457142857142858,0.2114
PEGASUS-cnn_dailymail,politics,one_paragraph,175,181,0.019337016574585635,0.1657
PEGASUS-cnn_dailymail,culture,one_paragraph,168,566,0.005936395759717315,0.1926
PEGASUS-cnn_dailymail,culture,one_paragraph,165,184,0.017934782608695653,0.1522
PEGASUS-cnn_dailymail,culture,one_paragraph,178,281,0.012669039145907474,0.121
PEGASUS-cnn_dailymail,culture,one_paragraph,141,100,0.0282,0.18
PEGASUS-cnn_dailymail,culture,one_paragraph,135,90,0.03,0.3889
PEGASUS-cnn_dailymail,culture,one_paragraph,119,100,0.0238,0.19
PEGASUS-cnn_dailymail,culture,one_paragraph,155,226,0.013716814159292035,0.0575
PEGASUS-cnn_dailymail,culture,one_paragraph,152,220,0.013818181818181818,0.0727
PEGASUS-cnn_dailymail,culture,one_paragraph,156,85,0.03670588235294118,0.3529
PEGASUS-cnn_dailymail,culture,one_paragraph,146,130,0.02246153846153846,0.1
PEGASUS-cnn_dailymail,culture,one_paragraph,161,91,0.03538461538461538,0.2308
PEGASUS-cnn_dailymail,culture,one_paragraph,180,210,0.017142857142857144,0.1619
PEGASUS-cnn_dailymail,education,one_paragraph,122,38,0.06421052631578947,0.3947
PEGASUS-cnn_dailymail,education,one_paragraph,149,62,0.04806451612903226,0.4194
PEGASUS-cnn_dailymail,education,one_paragraph,127,38,0.0668421052631579,0.3947
PEGASUS-cnn_dailymail,education,one_paragraph,176,93,0.0378494623655914,0.1075
PEGASUS-cnn_dailymail,education,one_paragraph,163,67,0.048656716417910445,0.3731
PEGASUS-cnn_dailymail,education,one_paragraph,178,37,0.09621621621621622,0.2432
PEGASUS-cnn_dailymail,education,one_paragraph,129,29,0.08896551724137931,0.3448
PEGASUS-cnn_dailymail,education,one_paragraph,115,55,0.04181818181818182,0.2
PEGASUS-cnn_dailymail,education,one_paragraph,109,31,0.0703225806451613,0.4516
PEGASUS-cnn_dailymail,sports,one_paragraph,128,109,0.02348623853211009,0.1927
PEGASUS-cnn_dailymail,sports,one_paragraph,163,105,0.031047619047619046,0.1524
PEGASUS-cnn_dailymail,sports,one_paragraph,158,115,0.027478260869565216,0.2261
PEGASUS-cnn_dailymail,sports,one_paragraph,140,91,0.03076923076923077,0.2088
PEGASUS-cnn_dailymail,sports,one_paragraph,133,100,0.0266,0.22
PEGASUS-cnn_dailymail,sports,one_paragraph,182,89,0.04089887640449438,0.2584
PEGASUS-cnn_dailymail,sports,one_paragraph,147,72,0.04083333333333333,0.3056
PEGASUS-cnn_dailymail,sports,one_paragraph,167,179,0.018659217877094972,0.2402
PEGASUS-cnn_dailymail,sports,one_paragraph,136,138,0.01971014492753623,0.3333
PEGASUS-cnn_dailymail,sports,one_paragraph,143,108,0.02648148148148148,0.3056
PEGASUS-cnn_dailymail,sports,one_paragraph,111,130,0.017076923076923076,0.1385
PEGASUS-cnn_dailymail,tech,one_paragraph,152,178,0.01707865168539326,0.1348
PEGASUS-cnn_dailymail,tech,one_paragraph,126,60,0.042,0.3
PEGASUS-cnn_dailymail,tech,one_paragraph,138,37,0.0745945945945946,0.2162
PEGASUS-cnn_dailymail,tech,one_paragraph,155,186,0.016666666666666666,0.1237
PEGASUS-cnn_dailymail,tech,one_paragraph,190,77,0.04935064935064935,0.1688
PEGASUS-cnn_dailymail,tech,one_paragraph,125,92,0.02717391304347826,0.25
PEGASUS-cnn_dailymail,tech,one_paragraph,174,94,0.03702127659574468,0.2128
PEGASUS-cnn_dailymail,tech,one_paragraph,171,69,0.049565217391304345,0.2899
PEGASUS-cnn_dailymail,tech,one_paragraph,130,63,0.04126984126984127,0.2381
PEGASUS-cnn_dailymail,tech,one_paragraph,175,230,0.015217391304347827,0.1435
PEGASUS-cnn_dailymail,tech,one_paragraph,187,140,0.026714285714285715,0.1429
PEGASUS-cnn_dailymail,tech,one_paragraph,134,89,0.0301123595505618,0.4157
PEGASUS-cnn_dailymail,tech,one_paragraph,140,56,0.05,0.4286
PEGASUS-cnn_dailymail,social,one_paragraph,152,525,0.0057904761904761905,0.0705
PEGASUS-cnn_dailymail,social,one_paragraph,165,247,0.013360323886639677,0.17
PEGASUS-cnn_dailymail,social,one_paragraph,176,251,0.01402390438247012,0.1355
PEGASUS-cnn_dailymail,social,one_paragraph,164,334,0.009820359281437126,0.0808
PEGASUS-cnn_dailymail,social,one_paragraph,128,113,0.02265486725663717,0.2124
PEGASUS-cnn_dailymail,social,one_paragraph,153,175,0.017485714285714285,0.1829
PEGASUS-cnn_dailymail,social,one_paragraph,160,113,0.02831858407079646,0.177
Gemma-2-9B-IT,politics,bullets,173,150,0.023066666666666666,0.2
Gemma-2-9B-IT,politics,one_paragraph,161,150,0.021466666666666665,0.24
Gemma-2-9B-IT,politics,three_sentence,79,150,0.010533333333333334,0.1333
Gemma-2-9B-IT,politics,bullets,159,63,0.05047619047619047,0.4762
Gemma-2-9B-IT,politics,one_paragraph,147,63,0.04666666666666667,0.5238
Gemma-2-9B-IT,politics,three_sentence,79,63,0.02507936507936508,0.381
Gemma-2-9B-IT,politics,bullets,143,39,0.07333333333333333,0.4872
Gemma-2-9B-IT,politics,one_paragraph,141,39,0.07230769230769231,0.4615
Gemma-2-9B-IT,politics,three_sentence,83,39,0.04256410256410256,0.3333
Gemma-2-9B-IT,politics,bullets,140,177,0.015819209039548022,0.1243
Gemma-2-9B-IT,politics,one_paragraph,132,177,0.014915254237288136,0.0734
Gemma-2-9B-IT,politics,three_sentence,86,177,0.009717514124293785,0.0565
Gemma-2-9B-IT,politics,bullets,159,109,0.029174311926605506,0.2018
Gemma-2-9B-IT,politics,one_paragraph,186,109,0.034128440366972476,0.2569
Gemma-2-9B-IT,politics,three_sentence,71,109,0.013027522935779816,0.156
Gemma-2-9B-IT,politics,bullets,184,83,0.04433734939759036,0.3855
Gemma-2-9B-IT,politics,one_paragraph,152,83,0.03662650602409639,0.4699
Gemma-2-9B-IT,politics,three_sentence,76,83,0.018313253012048194,0.2289
Gemma-2-9B-IT,politics,bullets,181,84,0.043095238095238096,0.2976
Gemma-2-9B-IT,politics,one_paragraph,147,84,0.035,0.2738
Gemma-2-9B-IT,politics,three_sentence,83,84,0.019761904761904762,0.1905
Gemma-2-9B-IT,politics,bullets,147,74,0.039729729729729726,0.2973
Gemma-2-9B-IT,politics,one_paragraph,171,74,0.046216216216216216,0.3919
Gemma-2-9B-IT,politics,three_sentence,77,74,0.02081081081081081,0.1892
Gemma-2-9B-IT,politics,bullets,110,81,0.027160493827160494,0.2963
Gemma-2-9B-IT,politics,one_paragraph,136,81,0.03358024691358025,0.2963
Gemma-2-9B-IT,politics,three_sentence,80,81,0.019753086419753086,0.1235
Gemma-2-9B-IT,politics,bullets,143,54,0.05296296296296296,0.5
Gemma-2-9B-IT,politics,one_paragraph,132,54,0.04888888888888889,0.463
Gemma-2-9B-IT,politics,three_sentence,81,54,0.03,0.2963
Gemma-2-9B-IT,politics,bullets,176,97,0.03628865979381443,0.4021
Gemma-2-9B-IT,politics,one_paragraph,148,97,0.030515463917525774,0.433
Gemma-2-9B-IT,politics,three_sentence,79,97,0.01628865979381443,0.2784
Gemma-2-9B-IT,politics,bullets,150,160,0.01875,0.2
Gemma-2-9B-IT,politics,one_paragraph,101,160,0.012625,0.1938
Gemma-2-9B-IT,politics,three_sentence,59,160,0.007375,0.1437
Gemma-2-9B-IT,politics,bullets,117,181,0.01292817679558011,0.1381
Gemma-2-9B-IT,politics,one_paragraph,133,181,0.014696132596685082,0.116
Gemma-2-9B-IT,politics,three_sentence,74,181,0.008176795580110497,0.0939
Gemma-2-9B-IT,politics,bullets,145,78,0.03717948717948718,0.2564
Gemma-2-9B-IT,politics,one_paragraph,175,78,0.04487179487179487,0.2949
Gemma-2-9B-IT,politics,three_sentence,87,78,0.022307692307692306,0.1923
Gemma-2-9B-IT,politics,bullets,88,129,0.013643410852713178,0.1163
Gemma-2-9B-IT,politics,one_paragraph,122,129,0.01891472868217054,0.093
Gemma-2-9B-IT,politics,three_sentence,63,129,0.009767441860465116,0.0853
Gemma-2-9B-IT,politics,bullets,89,136,0.013088235294117647,0.1176
Gemma-2-9B-IT,politics,one_paragraph,123,136,0.018088235294117648,0.1176
Gemma-2-9B-IT,politics,three_sentence,91,136,0.01338235294117647,0.0809
Gemma-2-9B-IT,politics,bullets,165,91,0.03626373626373627,0.3187
Gemma-2-9B-IT,politics,one_paragraph,141,91,0.03098901098901099,0.2418
Gemma-2-9B-IT,politics,three_sentence,80,91,0.017582417582417582,0.1538
Gemma-2-9B-IT,politics,bullets,177,114,0.03105263157894737,0.2456
Gemma-2-9B-IT,politics,one_paragraph,124,114,0.02175438596491228,0.1842
Gemma-2-9B-IT,politics,three_sentence,68,114,0.011929824561403509,0.1404
Gemma-2-9B-IT,politics,bullets,146,93,0.03139784946236559,0.4086
Gemma-2-9B-IT,politics,one_paragraph,137,93,0.029462365591397848,0.3548
Gemma-2-9B-IT,politics,three_sentence,83,93,0.017849462365591397,0.3226
Gemma-2-9B-IT,politics,bullets,119,124,0.019193548387096773,0.2258
Gemma-2-9B-IT,politics,one_paragraph,148,124,0.023870967741935485,0.2742
Gemma-2-9B-IT,politics,three_sentence,59,124,0.009516129032258064,0.121
Gemma-2-9B-IT,politics,bullets,172,127,0.027086614173228347,0.3543
Gemma-2-9B-IT,politics,one_paragraph,167,127,0.026299212598425197,0.378
Gemma-2-9B-IT,politics,three_sentence,77,127,0.012125984251968504,0.1654
Gemma-2-9B-IT,politics,bullets,164,69,0.04753623188405797,0.4203
Gemma-2-9B-IT,politics,one_paragraph,146,69,0.042318840579710144,0.4348
Gemma-2-9B-IT,politics,three_sentence,83,69,0.024057971014492755,0.2464
Gemma-2-9B-IT,politics,bullets,162,59,0.05491525423728814,0.5424
Gemma-2-9B-IT,politics,one_paragraph,157,59,0.05322033898305085,0.661
Gemma-2-9B-IT,politics,three_sentence,87,59,0.029491525423728814,0.4407
Gemma-2-9B-IT,politics,bullets,156,104,0.03,0.1827
Gemma-2-9B-IT,politics,one_paragraph,154,104,0.029615384615384616,0.2404
Gemma-2-9B-IT,politics,three_sentence,97,104,0.018653846153846153,0.125
Gemma-2-9B-IT,politics,bullets,145,60,0.04833333333333333,0.3333
Gemma-2-9B-IT,politics,one_paragraph,159,60,0.053,0.4167
Gemma-2-9B-IT,politics,three_sentence,86,60,0.028666666666666667,0.2333
Gemma-2-9B-IT,culture,bullets,179,566,0.006325088339222615,0.1855
Gemma-2-9B-IT,culture,one_paragraph,182,566,0.006431095406360424,0.1943
Gemma-2-9B-IT,culture,three_sentence,76,566,0.002685512367491166,0.0919
Gemma-2-9B-IT,culture,bullets,153,51,0.06,0.4706
Gemma-2-9B-IT,culture,one_paragraph,134,51,0.05254901960784314,0.3333
Gemma-2-9B-IT,culture,three_sentence,103,51,0.040392156862745096,0.2353
Gemma-2-9B-IT,culture,bullets,123,47,0.0523404255319149,0.2766
Gemma-2-9B-IT,culture,one_paragraph,135,47,0.0574468085106383,0.4043
Gemma-2-9B-IT,culture,three_sentence,82,47,0.03489361702127659,0.2766
Gemma-2-9B-IT,culture,bullets,156,184,0.016956521739130436,0.1685
Gemma-2-9B-IT,culture,one_paragraph,152,184,0.01652173913043478,0.2174
Gemma-2-9B-IT,culture,three_sentence,87,184,0.009456521739130435,0.1196
Gemma-2-9B-IT,culture,bullets,154,281,0.01096085409252669,0.1246
Gemma-2-9B-IT,culture,one_paragraph,174,281,0.012384341637010677,0.1495
Gemma-2-9B-IT,culture,three_sentence,84,281,0.00597864768683274,0.0498
Gemma-2-9B-IT,culture,bullets,140,60,0.04666666666666667,0.3167
Gemma-2-9B-IT,culture,one_paragraph,161,60,0.05366666666666667,0.3833
Gemma-2-9B-IT,culture,three_sentence,81,60,0.027,0.25
Gemma-2-9B-IT,culture,bullets,161,100,0.0322,0.23
Gemma-2-9B-IT,culture,one_paragraph,180,100,0.036,0.32
Gemma-2-9B-IT,culture,three_sentence,85,100,0.017,0.16
Gemma-2-9B-IT,culture,bullets,166,40,0.083,0.325
Gemma-2-9B-IT,culture,one_paragraph,155,40,0.0775,0.3
Gemma-2-9B-IT,culture,three_sentence,80,40,0.04,0.225
Gemma-2-9B-IT,culture,bullets,171,90,0.038,0.4
Gemma-2-9B-IT,culture,one_paragraph,114,90,0.025333333333333333,0.2889
Gemma-2-9B-IT,culture,three_sentence,75,90,0.016666666666666666,0.1556
Gemma-2-9B-IT,culture,bullets,133,42,0.06333333333333334,0.4286
Gemma-2-9B-IT,culture,one_paragraph,142,42,0.06761904761904762,0.4762
Gemma-2-9B-IT,culture,three_sentence,87,42,0.041428571428571426,0.3095
Gemma-2-9B-IT,culture,bullets,163,65,0.05015384615384615,0.3692
Gemma-2-9B-IT,culture,one_paragraph,163,65,0.05015384615384615,0.2769
